,payment_id,invoice_id,issued_date,status,amount
802,802,1604,2016-05-07,2,411
803,803,1605,2016-02-15,2,624
804,804,1607,2014-07-31,2,905
805,805,1610,2014-03-23,2,518
806,806,1611,2014-03-25,3,708
807,807,1614,2014-03-20,2,339
808,808,1615,2014-03-12,1,474
809,809,1616,2014-04-05,2,567
810,810,1619,2014-03-24,1,583
811,811,1623,2014-04-05,2,159
812,812,1628,2015-01-04,3,873
813,813,1631,2016-01-15,3,491
814,814,1632,2016-01-21,3,818
815,815,1633,2016-01-07,3,435
816,816,1638,2016-04-25,3,354
817,817,1639,2016-05-11,2,305
818,818,1641,2015-06-04,2,502
819,819,1642,2015-06-05,3,374
820,820,1647,2014-12-12,3,326
821,821,1648,2014-06-22,1,791
822,822,1649,2014-06-25,3,183
823,823,1650,2016-07-29,2,101
824,824,1655,2015-07-09,3,483
825,825,1656,2015-07-11,2,113
826,826,1658,2015-06-24,1,977
827,827,1661,2016-04-22,1,475
828,828,1662,2016-05-15,2,956
829,829,1663,2016-05-14,1,350
830,830,1664,2016-04-23,2,446
831,831,1666,2016-05-07,3,953
832,832,1667,2016-04-25,1,262
833,833,1668,2016-05-03,2,891
834,834,1669,2016-04-29,1,39
835,835,1670,2016-05-13,2,888
836,836,1672,2016-01-23,3,99
837,837,1673,2014-09-15,3,365
838,838,1675,2014-09-22,3,312
839,839,1676,2014-09-30,3,313
840,840,1678,2014-09-26,1,713
841,841,1679,2014-10-13,3,94
842,842,1681,2014-09-21,2,174
843,843,1682,2015-06-29,2,329
844,844,1684,2015-06-30,1,695
845,845,1685,2015-06-23,1,323
846,846,1686,2016-06-10,3,782
847,847,1688,2015-02-10,1,496
848,848,1689,2014-09-18,1,542
849,849,1692,2014-12-03,2,64
850,850,1694,2014-11-16,3,853
851,851,1699,2015-06-25,3,313
852,852,1700,2015-07-03,3,161
853,853,1702,2015-06-25,2,413
854,854,1703,2015-06-11,1,75
855,855,1705,2015-07-15,1,716
856,856,1706,2015-07-22,1,584
857,857,1707,2015-07-21,1,921
858,858,1708,2014-10-16,2,989
859,859,1709,2016-08-18,3,37
860,860,1711,2016-02-23,2,696
861,861,1714,2014-06-24,2,148
862,862,1715,2016-04-08,1,475
863,863,1716,2015-12-19,3,867
864,864,1719,2016-01-20,1,470
865,865,1720,2016-01-06,3,432
866,866,1723,2015-09-13,1,242
867,867,1725,2015-09-11,3,256
868,868,1727,2015-08-30,2,783
869,869,1728,2015-08-25,3,616
870,870,1731,2015-08-25,3,498
871,871,1736,2014-09-26,2,76
872,872,1737,2014-09-21,1,224
873,873,1739,2014-10-05,1,241
874,874,1742,2014-09-19,3,96
875,875,1744,2015-06-02,1,195
876,876,1745,2015-05-15,1,489
877,877,1748,2015-06-28,1,697
878,878,1749,2015-07-18,3,81
879,879,1752,2015-08-27,1,200
880,880,1753,2015-02-15,3,656
881,881,1754,2015-01-27,3,979
882,882,1755,2015-02-06,2,218
883,883,1757,2015-04-18,3,758
884,884,1766,2015-09-21,2,573
885,885,1768,2016-03-07,2,76
886,886,1771,2014-11-14,2,972
887,887,1776,2015-08-26,1,320
888,888,1780,2014-12-29,2,723
889,889,1782,2015-01-20,2,106
890,890,1783,2015-01-09,1,730
891,891,1784,2015-08-12,3,674
892,892,1785,2015-08-08,1,769
893,893,1786,2015-08-31,3,270
894,894,1788,2015-08-24,3,952
895,895,1789,2015-08-18,1,434
896,896,1791,2015-12-06,3,709
897,897,1792,2015-09-28,1,828
898,898,1797,2015-05-14,3,148
899,899,1800,2016-02-02,3,853
900,900,1801,2015-01-26,3,177
901,901,1802,2015-01-29,2,130
902,902,1803,2015-02-11,1,116
903,903,1807,2014-08-05,1,499
904,904,1808,2016-05-11,1,939
905,905,1809,2014-10-14,3,244
906,906,1811,2014-10-25,3,632
907,907,1816,2015-01-22,2,586
908,908,1818,2015-05-02,3,834
909,909,1819,2016-06-10,1,698
910,910,1820,2015-05-18,1,892
911,911,1824,2015-05-21,2,777
912,912,1825,2015-05-16,1,767
913,913,1828,2015-05-11,1,231
914,914,1829,2015-05-04,1,711
915,915,1830,2015-05-21,1,167
916,916,1831,2016-03-10,1,973
917,917,1832,2015-08-13,2,159
918,918,1833,2015-07-30,2,574
919,919,1835,2016-07-03,3,895
920,920,1837,2016-08-05,3,196
921,921,1838,2014-10-05,3,270
922,922,1841,2017-04-14,1,324
923,923,1842,2015-09-19,3,105
924,924,1845,2015-07-20,2,310
925,925,1847,2015-09-03,1,322
926,926,1850,2014-08-19,2,200
927,927,1852,2016-03-24,3,413
928,928,1853,2016-02-20,1,55
929,929,1855,2016-02-22,1,125
930,930,1856,2016-02-03,2,76
931,931,1858,2014-08-15,2,124
932,932,1859,2014-08-24,2,265
933,933,1861,2014-05-19,3,671
934,934,1863,2015-05-08,1,208
935,935,1864,2015-05-08,3,249
936,936,1867,2016-04-11,2,243
937,937,1869,2016-04-07,1,781
938,938,1870,2015-06-26,2,585
939,939,1872,2014-07-28,2,871
940,940,1874,2014-07-27,2,458
941,941,1876,2015-08-29,1,933
942,942,1884,2015-08-10,3,826
943,943,1885,2015-08-30,2,409
944,944,1887,2015-08-31,1,108
945,945,1890,2016-01-29,2,196
946,946,1891,2016-02-02,1,683
947,947,1893,2016-01-16,1,511
948,948,1894,2016-01-23,2,193
949,949,1899,2015-07-25,2,818
950,950,1902,2015-08-02,2,493
951,951,1903,2015-02-16,3,933
952,952,1907,2015-01-27,1,375
953,953,1910,2015-04-22,2,792
954,954,1912,2016-01-14,1,993
955,955,1913,2015-11-19,1,741
956,956,1914,2015-11-13,2,819
957,957,1917,2015-11-22,1,739
958,958,1922,2015-12-08,3,847
959,959,1925,2014-01-10,2,288
960,960,1927,2013-12-25,3,493
961,961,1929,2014-01-11,3,343
962,962,1930,2013-12-22,2,645
963,963,1936,2015-03-08,1,144
964,964,1937,2016-03-23,1,439
965,965,1939,2015-12-18,1,161
966,966,1941,2014-06-29,1,131
967,967,1942,2014-12-27,2,121
968,968,1946,2016-08-17,1,643
969,969,1947,2016-07-22,2,287
970,970,1948,2016-07-20,3,357
971,971,1949,2016-08-01,3,120
972,972,1952,2016-08-12,2,313
973,973,1953,2016-07-29,1,983
974,974,1955,2016-07-22,2,350
975,975,1956,2016-08-16,3,104
976,976,1957,2016-07-31,2,220
977,977,1958,2014-11-17,1,398
978,978,1962,2014-10-30,3,881
979,979,1963,2014-11-17,1,240
980,980,1964,2014-10-08,1,875
981,981,1967,2015-02-19,1,107
982,982,1968,2015-02-11,3,937
983,983,1969,2016-05-21,3,53
984,984,1974,2015-02-22,1,562
985,985,1976,2015-03-10,2,574
986,986,1978,2015-10-15,1,178
987,987,1979,2015-09-27,1,632
988,988,1980,2015-09-30,1,113
989,989,1981,2015-10-05,3,167
990,990,1983,2015-09-30,2,865
991,991,1984,2015-09-27,1,521
992,992,1985,2014-01-16,2,350
993,993,1986,2015-12-24,3,972
994,994,1988,2014-07-28,3,4
995,995,1991,2014-08-09,2,274
996,996,1992,2014-08-17,2,565
997,997,1994,2014-07-30,2,674
998,998,1996,2014-08-09,1,809
999,999,2000,2016-01-09,3,829
1000,1000,2002,2014-06-19,3,165
1001,1001,2003,2016-02-12,2,283
1002,1002,2004,2014-08-28,3,650
1003,1003,2007,2014-08-23,3,250
1004,1004,2011,2015-07-22,1,100
1005,1005,2012,2015-07-19,1,364
1006,1006,2013,2015-06-28,3,536
1007,1007,2014,2015-07-07,1,214
1008,1008,2015,2015-07-28,1,350
1009,1009,2016,2016-04-20,3,208
1010,1010,2017,2014-06-03,3,127
1011,1011,2022,2014-05-26,2,762
1012,1012,2023,2015-09-20,1,981
1013,1013,2025,2015-10-03,3,832
1014,1014,2026,2015-09-27,3,532
1015,1015,2028,2016-04-04,1,348
1016,1016,2031,2016-04-07,1,986
1017,1017,2032,2016-03-23,2,622
1018,1018,2033,2016-04-09,3,755
1019,1019,2034,2016-03-21,1,409
1020,1020,2036,2016-03-19,2,236
1021,1021,2039,2016-03-29,1,922
1022,1022,2042,2016-04-10,1,396
1023,1023,2043,2016-03-29,3,482
1024,1024,2044,2016-03-27,1,43
1025,1025,2046,2016-05-07,3,804
1026,1026,2048,2014-07-29,1,462
1027,1027,2053,2016-08-02,2,489
1028,1028,2054,2016-07-24,1,311
1029,1029,2055,2015-08-30,1,605
1030,1030,2056,2015-08-15,2,746
1031,1031,2057,2015-08-29,1,603
1032,1032,2061,2014-07-28,1,557
1033,1033,2062,2016-10-31,2,233
1034,1034,2063,2016-10-11,3,785
1035,1035,2067,2014-10-03,3,532
1036,1036,2069,2016-04-30,3,61
1037,1037,2071,2016-04-20,3,578
1038,1038,2072,2016-04-09,1,776
1039,1039,2073,2016-04-27,2,249
1040,1040,2074,2016-04-11,1,809
1041,1041,2076,2014-07-09,3,660
1042,1042,2077,2015-06-26,2,840
1043,1043,2078,2015-07-17,1,422
1044,1044,2084,2016-01-03,2,680
1045,1045,2085,2015-12-31,1,961
1046,1046,2087,2016-03-31,3,307
1047,1047,2088,2016-03-22,2,430
1048,1048,2092,2016-03-17,1,680
1049,1049,2094,2016-12-23,1,74
1050,1050,2096,2016-02-26,2,572
1051,1051,2099,2016-04-22,3,779
1052,1052,2101,2016-04-01,1,569
1053,1053,2109,2014-09-24,3,729
1054,1054,2110,2014-10-14,2,213
1055,1055,2116,2015-05-19,1,883
1056,1056,2119,2015-10-27,2,99
1057,1057,2121,2015-11-05,2,439
1058,1058,2124,2015-04-06,3,660
1059,1059,2129,2015-11-16,2,223
1060,1060,2131,2015-12-02,2,602
1061,1061,2134,2015-11-08,3,331
1062,1062,2135,2016-03-17,3,639
1063,1063,2136,2016-08-22,3,795
1064,1064,2138,2016-08-30,3,854
1065,1065,2140,2016-09-05,1,816
1066,1066,2143,2014-11-16,1,187
1067,1067,2146,2014-11-25,3,82
1068,1068,2149,2017-01-13,2,729
1069,1069,2150,2016-12-21,3,891
1070,1070,2152,2017-01-12,3,458
1071,1071,2153,2017-01-10,2,188
1072,1072,2158,2015-12-05,2,665
1073,1073,2159,2015-12-09,3,113
1074,1074,2160,2015-12-22,3,385
1075,1075,2162,2015-12-02,2,946
1076,1076,2163,2015-11-28,2,759
1077,1077,2167,2014-12-22,1,224
1078,1078,2168,2014-08-12,3,661
1079,1079,2170,2014-08-01,2,73
1080,1080,2171,2014-08-29,3,894
1081,1081,2173,2016-10-17,3,256
1082,1082,2175,2016-04-01,1,573
1083,1083,2177,2016-03-17,3,156
1084,1084,2180,2016-03-26,3,299
1085,1085,2182,2016-05-25,2,506
1086,1086,2183,2016-05-22,2,434
1087,1087,2186,2017-01-27,1,118
1088,1088,2188,2016-05-02,3,722
1089,1089,2192,2015-04-05,2,913
1090,1090,2194,2015-03-26,2,362
1091,1091,2195,2015-03-30,2,67
1092,1092,2196,2015-04-06,2,385
1093,1093,2197,2015-03-22,1,409
1094,1094,2198,2015-04-01,1,68
1095,1095,2200,2016-12-22,1,197
1096,1096,2202,2016-06-20,1,929
1097,1097,2203,2016-06-25,1,531
1098,1098,2204,2016-05-28,3,302
1099,1099,2207,2015-03-08,1,787
1100,1100,2209,2015-03-21,2,625
1101,1101,2210,2015-03-08,3,353
1102,1102,2211,2015-02-21,1,923
1103,1103,2214,2015-03-08,2,426
1104,1104,2216,2015-03-18,1,246
1105,1105,2217,2015-06-06,3,406
1106,1106,2218,2015-06-07,1,775
1107,1107,2219,2014-08-29,2,165
1108,1108,2221,2014-09-06,3,606
1109,1109,2222,2014-08-17,2,431
1110,1110,2225,2015-12-12,3,807
1111,1111,2226,2016-01-01,3,557
1112,1112,2227,2016-01-02,3,144
1113,1113,2230,2016-01-02,2,499
1114,1114,2233,2016-09-10,2,349
1115,1115,2234,2015-04-04,3,994
1116,1116,2236,2015-04-02,2,241
1117,1117,2237,2015-03-06,3,201
1118,1118,2238,2015-03-14,3,563
1119,1119,2241,2014-12-17,3,544
1120,1120,2243,2014-12-29,3,740
1121,1121,2244,2015-08-04,2,280
1122,1122,2250,2015-08-27,2,951
1123,1123,2253,2016-10-11,1,974
1124,1124,2255,2017-01-15,3,734
1125,1125,2256,2015-01-12,3,100
1126,1126,2258,2016-07-29,1,758
1127,1127,2262,2016-02-02,3,888
1128,1128,2264,2016-02-03,2,354
1129,1129,2265,2016-02-06,3,451
1130,1130,2267,2015-01-12,2,450
1131,1131,2268,2015-01-24,1,622
1132,1132,2269,2015-01-15,1,104
1133,1133,2271,2015-02-25,3,451
1134,1134,2277,2016-01-13,1,600
1135,1135,2278,2016-01-12,3,756
1136,1136,2279,2016-01-08,3,745
1137,1137,2280,2015-12-28,2,264
1138,1138,2282,2016-06-26,3,436
1139,1139,2288,2015-06-19,2,651
1140,1140,2289,2015-05-14,3,65
1141,1141,2291,2015-04-20,1,947
1142,1142,2293,2015-06-09,2,853
1143,1143,2295,2015-06-11,1,226
1144,1144,2297,2015-03-28,2,854
1145,1145,2299,2015-03-20,1,143
1146,1146,2301,2015-03-18,2,977
1147,1147,2302,2015-03-22,1,594
1148,1148,2303,2015-03-23,1,464
1149,1149,2304,2015-03-23,3,130
1150,1150,2308,2016-09-09,2,894
1151,1151,2309,2016-08-25,3,840
1152,1152,2312,2015-05-11,3,640
1153,1153,2313,2015-04-26,2,355
1154,1154,2319,2015-05-06,2,696
1155,1155,2322,2015-05-05,1,264
1156,1156,2323,2015-05-18,2,808
1157,1157,2324,2015-05-19,1,322
1158,1158,2325,2016-04-22,2,736
1159,1159,2327,2015-11-16,2,710
1160,1160,2328,2017-01-09,1,810
1161,1161,2332,2015-04-17,1,709
1162,1162,2333,2015-05-07,2,954
1163,1163,2334,2015-04-19,3,863
1164,1164,2335,2015-04-25,3,41
1165,1165,2336,2015-04-17,2,175
1166,1166,2337,2015-04-23,3,521
1167,1167,2339,2015-05-09,1,677
1168,1168,2340,2015-05-09,1,175
1169,1169,2341,2015-02-13,1,877
1170,1170,2342,2016-03-28,1,976
1171,1171,2343,2015-08-31,2,225
1172,1172,2345,2015-09-13,3,879
1173,1173,2346,2015-09-12,3,188
1174,1174,2347,2015-08-21,3,446
1175,1175,2349,2015-08-27,1,730
1176,1176,2353,2016-09-03,3,681
1177,1177,2358,2015-02-07,1,432
1178,1178,2360,2015-08-12,3,159
1179,1179,2362,2015-07-26,2,876
1180,1180,2364,2016-05-27,2,701
1181,1181,2365,2015-07-12,2,531
1182,1182,2366,2015-08-01,2,933
1183,1183,2368,2014-09-16,1,492
1184,1184,2370,2016-04-13,3,360
1185,1185,2372,2016-04-15,3,458
1186,1186,2373,2014-11-20,2,624
1187,1187,2374,2016-04-14,2,458
1188,1188,2378,2016-03-17,1,707
1189,1189,2383,2016-05-20,3,409
1190,1190,2384,2016-05-19,3,549
1191,1191,2386,2014-10-20,1,74
1192,1192,2387,2014-09-29,2,515
1193,1193,2388,2014-10-02,3,81
1194,1194,2389,2014-10-17,3,271
1195,1195,2390,2014-10-15,1,975
1196,1196,2392,2014-10-02,3,468
1197,1197,2393,2014-10-09,2,190
1198,1198,2395,2014-09-15,1,316
1199,1199,2397,2014-09-10,3,289
1200,1200,2398,2014-09-04,1,131
1201,1201,2399,2014-09-20,2,758
1202,1202,2400,2014-09-02,3,458
1203,1203,2401,2014-08-14,2,577
1204,1204,2403,2015-07-14,3,997
1205,1205,2404,2015-11-24,2,929
1206,1206,2406,2015-12-08,2,449
1207,1207,2407,2015-12-10,1,966
1208,1208,2408,2015-11-27,1,582
1209,1209,2409,2015-12-01,2,872
1210,1210,2410,2015-12-11,3,293
1211,1211,2416,2015-05-11,3,679
1212,1212,2417,2015-09-14,2,788
1213,1213,2420,2016-02-17,3,387
1214,1214,2423,2015-06-28,1,416
1215,1215,2425,2015-07-03,3,570
1216,1216,2426,2015-06-30,2,319
1217,1217,2428,2015-02-19,1,482
1218,1218,2429,2015-02-16,2,590
1219,1219,2430,2015-02-18,2,459
1220,1220,2431,2015-03-02,2,995
1221,1221,2432,2015-02-15,1,848
1222,1222,2433,2015-03-03,3,708
1223,1223,2439,2015-06-14,3,54
1224,1224,2440,2015-06-30,3,88
1225,1225,2444,2015-06-23,2,236
1226,1226,2445,2015-04-27,2,362
1227,1227,2447,2016-02-07,2,489
1228,1228,2452,2016-06-28,3,436
1229,1229,2460,2017-01-25,1,147
1230,1230,2461,2016-04-25,1,736
1231,1231,2462,2015-12-24,3,211
1232,1232,2463,2015-12-23,3,117
1233,1233,2466,2015-12-05,1,660
1234,1234,2469,2015-12-12,3,402
1235,1235,2471,2015-09-10,1,321
1236,1236,2472,2015-09-14,3,968
1237,1237,2474,2015-09-15,1,375
1238,1238,2477,2015-09-20,1,418
1239,1239,2478,2015-09-25,1,185
1240,1240,2479,2015-12-21,1,747
1241,1241,2482,2015-04-18,2,755
1242,1242,2483,2015-04-18,3,53
1243,1243,2485,2016-08-27,1,177
1244,1244,2487,2016-11-29,1,99
1245,1245,2490,2015-02-12,3,283
1246,1246,2491,2015-02-06,3,260
1247,1247,2492,2015-02-08,3,15
1248,1248,2495,2016-03-26,3,25
1249,1249,2498,2015-04-17,3,925
1250,1250,2501,2015-10-12,3,285
1251,1251,2502,2015-10-16,1,326
1252,1252,2503,2015-02-10,1,329
1253,1253,2505,2016-04-17,2,623
1254,1254,2506,2015-04-18,1,55
1255,1255,2507,2015-04-15,1,360
1256,1256,2509,2016-11-05,2,581
1257,1257,2511,2016-11-08,1,767
1258,1258,2512,2016-10-31,2,870
1259,1259,2514,2015-03-25,1,910
1260,1260,2515,2015-03-11,3,338
1261,1261,2516,2015-04-01,1,317
1262,1262,2519,2015-03-28,2,524
1263,1263,2521,2015-03-20,1,829
1264,1264,2522,2015-03-16,1,429
1265,1265,2526,2015-03-12,3,638
1266,1266,2528,2015-12-23,2,493
1267,1267,2531,2017-01-30,1,154
1268,1268,2534,2017-01-23,3,963
1269,1269,2535,2017-01-31,3,889
1270,1270,2537,2017-01-22,1,360
1271,1271,2538,2017-01-18,1,599
1272,1272,2539,2017-01-25,1,355
1273,1273,2540,2017-01-20,2,926
1274,1274,2541,2014-12-04,3,555
1275,1275,2542,2014-11-17,3,918
1276,1276,2545,2014-05-16,1,781
1277,1277,2546,2016-03-23,3,619
1278,1278,2547,2015-11-26,2,239
1279,1279,2551,2015-04-29,1,371
1280,1280,2553,2016-04-19,1,594
1281,1281,2554,2016-04-23,2,370
1282,1282,2557,2014-09-19,2,282
1283,1283,2558,2014-08-27,3,76
1284,1284,2560,2015-02-04,1,279
1285,1285,2562,2014-09-01,3,635
1286,1286,2563,2014-09-24,1,839
1287,1287,2566,2014-09-12,2,203
1288,1288,2567,2014-09-13,1,704
1289,1289,2568,2014-08-31,2,402
1290,1290,2572,2014-04-28,1,445
1291,1291,2574,2014-04-30,2,29
1292,1292,2576,2016-01-22,1,614
1293,1293,2581,2016-01-09,3,138
1294,1294,2582,2016-01-31,1,957
1295,1295,2584,2016-01-18,2,28
1296,1296,2586,2016-01-08,1,5
1297,1297,2590,2015-01-30,1,203
1298,1298,2592,2015-02-08,2,306
1299,1299,2593,2015-02-17,2,974
1300,1300,2595,2015-02-08,1,662
1301,1301,2597,2015-02-15,3,243
1302,1302,2598,2015-02-11,3,820
1303,1303,2601,2015-07-20,2,727
1304,1304,2602,2015-07-31,2,656
1305,1305,2604,2015-07-27,3,269
1306,1306,2606,2015-07-22,1,961
1307,1307,2608,2014-09-23,2,507
1308,1308,2609,2014-09-24,2,21
1309,1309,2610,2016-01-06,3,187
1310,1310,2613,2016-04-06,1,896
1311,1311,2614,2015-11-16,2,732
1312,1312,2616,2014-09-26,3,578
1313,1313,2617,2016-03-18,2,62
1314,1314,2618,2015-01-14,2,959
1315,1315,2619,2015-01-19,2,27
1316,1316,2624,2015-01-11,1,511
1317,1317,2625,2015-01-21,2,635
1318,1318,2626,2014-12-29,2,624
1319,1319,2628,2014-04-09,3,415
1320,1320,2633,2014-10-10,2,769
1321,1321,2636,2014-10-20,2,504
1322,1322,2637,2014-10-10,3,320
1323,1323,2638,2014-10-16,2,46
1324,1324,2639,2014-10-31,1,783
1325,1325,2640,2014-10-10,3,1
1326,1326,2641,2014-10-25,2,674
1327,1327,2642,2014-10-17,2,927
1328,1328,2643,2014-10-27,2,31
1329,1329,2646,2014-11-02,3,774
1330,1330,2647,2016-12-13,1,123
1331,1331,2652,2016-12-09,2,54
1332,1332,2656,2015-02-28,2,699
1333,1333,2657,2015-02-27,1,117
1334,1334,2660,2015-10-08,1,534
1335,1335,2664,2015-10-27,3,38
1336,1336,2665,2015-10-02,2,318
1337,1337,2667,2015-10-26,3,183
1338,1338,2671,2015-05-22,1,480
1339,1339,2673,2015-05-29,2,278
1340,1340,2674,2017-02-25,2,561
1341,1341,2676,2016-10-02,3,69
1342,1342,2677,2016-10-12,1,128
1343,1343,2679,2016-10-16,3,847
1344,1344,2680,2016-10-04,3,232
1345,1345,2681,2016-09-22,1,558
1346,1346,2684,2015-11-13,3,703
1347,1347,2685,2015-11-06,2,792
1348,1348,2690,2016-08-05,1,818
1349,1349,2693,2016-07-18,3,387
1350,1350,2694,2016-08-12,2,745
1351,1351,2695,2016-07-20,1,66
1352,1352,2696,2016-12-04,2,68
1353,1353,2697,2016-11-21,1,313
1354,1354,2698,2016-12-03,3,746
1355,1355,2699,2016-11-24,2,534
1356,1356,2704,2016-11-17,2,603
1357,1357,2706,2015-05-23,1,2
1358,1358,2707,2015-05-19,2,854
1359,1359,2708,2015-06-04,2,130
1360,1360,2710,2015-05-14,2,180
1361,1361,2711,2015-06-07,2,646
1362,1362,2714,2015-05-15,1,585
1363,1363,2717,2015-06-02,3,431
1364,1364,2719,2015-05-22,2,29
1365,1365,2722,2016-09-20,1,145
1366,1366,2725,2015-03-20,2,410
1367,1367,2726,2015-03-26,2,128
1368,1368,2727,2015-03-19,1,133
1369,1369,2730,2015-01-31,3,966
1370,1370,2731,2016-02-06,1,486
1371,1371,2732,2015-10-24,2,45
1372,1372,2734,2017-04-25,3,555
1373,1373,2738,2016-02-01,2,14
1374,1374,2740,2016-01-12,1,827
1375,1375,2743,2016-01-08,1,501
1376,1376,2746,2016-02-02,1,463
1377,1377,2749,2016-01-21,1,589
1378,1378,2750,2016-01-12,2,965
1379,1379,2752,2016-01-10,2,549
1380,1380,2753,2016-01-31,3,150
1381,1381,2754,2016-02-03,3,430
1382,1382,2757,2016-02-03,1,627
1383,1383,2759,2016-09-01,3,283
1384,1384,2760,2016-08-25,3,254
1385,1385,2761,2015-11-07,3,136
1386,1386,2762,2015-11-29,2,784
1387,1387,2764,2016-02-08,1,96
1388,1388,2765,2016-09-05,1,881
1389,1389,2767,2015-12-21,2,495
1390,1390,2768,2016-01-17,1,359
1391,1391,2771,2015-07-16,2,631
1392,1392,2772,2015-06-14,3,474
1393,1393,2773,2015-07-07,1,308
1394,1394,2776,2015-07-01,3,575
1395,1395,2778,2015-06-23,1,794
1396,1396,2782,2014-09-14,2,797
1397,1397,2785,2015-11-12,2,280
1398,1398,2786,2015-03-25,3,458
1399,1399,2789,2015-07-19,2,199
1400,1400,2790,2015-07-02,1,580
1401,1401,2791,2016-04-06,3,375
1402,1402,2795,2016-04-04,1,298
1403,1403,2796,2016-04-13,3,477
1404,1404,2799,2016-06-25,3,279
1405,1405,2800,2016-07-20,1,546
1406,1406,2803,2016-07-03,3,23
1407,1407,2804,2016-07-07,2,421
1408,1408,2806,2014-12-22,2,465
1409,1409,2809,2014-12-28,2,113
1410,1410,2811,2015-06-21,2,893
1411,1411,2812,2015-07-01,2,531
1412,1412,2813,2015-07-03,1,447
1413,1413,2815,2015-03-06,1,714
1414,1414,2818,2014-11-22,3,992
1415,1415,2820,2016-02-23,1,806
1416,1416,2821,2016-02-15,3,741
1417,1417,2824,2016-03-08,1,413
1418,1418,2825,2016-02-21,3,398
1419,1419,2826,2016-02-21,2,707
1420,1420,2828,2016-02-14,2,973
1421,1421,2830,2016-02-15,1,870
1422,1422,2831,2014-09-28,1,725
1423,1423,2832,2014-10-02,1,930
1424,1424,2833,2014-09-05,2,864
1425,1425,2834,2014-09-28,1,609
1426,1426,2835,2014-09-09,1,97
1427,1427,2839,2016-07-03,3,881
1428,1428,2840,2016-06-25,1,957
1429,1429,2843,2015-10-04,2,57
1430,1430,2846,2015-09-25,2,745
1431,1431,2847,2015-10-18,3,529
1432,1432,2848,2015-04-08,2,527
1433,1433,2849,2015-03-16,2,454
1434,1434,2854,2015-12-03,2,213
1435,1435,2856,2015-10-19,1,427
1436,1436,2859,2015-09-11,3,453
1437,1437,2862,2015-09-25,1,135
1438,1438,2865,2015-01-06,1,340
1439,1439,2866,2014-12-30,3,525
1440,1440,2867,2014-12-29,1,289
1441,1441,2870,2015-03-22,2,277
1442,1442,2872,2015-03-01,1,445
1443,1443,2873,2015-02-10,1,903
1444,1444,2874,2014-09-09,3,736
1445,1445,2882,2016-06-19,1,537
1446,1446,2883,2016-06-14,3,260
1447,1447,2884,2016-06-23,3,501
1448,1448,2890,2016-04-16,3,521
1449,1449,2891,2016-04-19,2,587
1450,1450,2896,2015-09-20,3,316
1451,1451,2897,2015-09-02,1,407
1452,1452,2900,2015-09-23,1,23
1453,1453,2903,2015-09-15,2,839
1454,1454,2905,2015-04-13,1,322
1455,1455,2907,2015-01-22,2,15
1456,1456,2908,2015-01-12,2,371
1457,1457,2909,2015-01-29,3,344
1458,1458,2910,2015-01-16,1,279
1459,1459,2915,2014-10-05,2,378
1460,1460,2916,2015-01-07,3,612
1461,1461,2919,2016-01-31,3,24
1462,1462,2921,2014-05-30,2,649
1463,1463,2924,2015-08-03,3,984
1464,1464,2926,2015-08-11,1,384
1465,1465,2927,2015-08-06,2,386
1466,1466,2929,2015-08-12,2,147
1467,1467,2931,2014-11-30,3,555
1468,1468,2932,2014-08-02,2,433
1469,1469,2933,2016-04-17,3,588
1470,1470,2937,2015-06-30,3,300
1471,1471,2938,2015-11-10,2,968
1472,1472,2939,2016-09-11,3,528
1473,1473,2941,2016-09-19,1,929
1474,1474,2943,2016-03-31,3,720
1475,1475,2949,2014-05-14,1,446
1476,1476,2951,2014-05-11,1,356
1477,1477,2952,2014-05-09,3,952
1478,1478,2959,2016-06-02,1,698
1479,1479,2960,2016-05-19,1,143
1480,1480,2965,2016-05-31,1,64
1481,1481,2966,2016-05-22,2,859
1482,1482,2967,2014-11-21,2,502
1483,1483,2970,2015-02-17,1,661
1484,1484,2973,2015-01-29,3,307
1485,1485,2978,2014-08-09,1,385
1486,1486,2979,2014-08-25,1,164
1487,1487,2980,2015-07-11,2,893
1488,1488,2981,2015-11-26,2,788
1489,1489,2984,2014-04-24,1,696
1490,1490,2985,2016-05-25,2,689
1491,1491,2986,2016-05-08,2,553
1492,1492,2987,2016-05-19,2,856
1493,1493,2988,2016-05-21,1,201
1494,1494,2989,2016-05-18,2,457
1495,1495,2991,2016-04-29,3,395
